Name, Org Name, Total Networks Searched, Total Devices Searched, Time Frame, License Plate, Reason, Case #, Filters, Search Time, Search Type, Text Prompt, Moderation
Corey Phenicie,Champaign IL PD,3,81,"08/26/2025, 10:00:00 PM UTC
08/26/2025, 11:30:00 PM UTC",,Homicide,C25-29891,brownillinois,"09/01/2025, 02:45:25 PM UTC",search,,
Lauren Hill,Champaign IL PD,1415,20915,"08/25/2025, 02:45:38 PM UTC
09/01/2025, 02:45:38 PM UTC",EW49950,C25-29891,,,"09/01/2025, 02:45:39 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1415,20915,"08/25/2025, 02:46:10 PM UTC
09/01/2025, 02:46:10 PM UTC",FA71629,C25-29891,,,"09/01/2025, 02:46:12 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1415,20915,"08/25/2025, 02:46:55 PM UTC
09/01/2025, 02:46:55 PM UTC",EN41773,C25-29891,,,"09/01/2025, 02:46:58 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,3,81,"08/26/2025, 10:00:00 PM UTC
08/26/2025, 11:30:00 PM UTC",,Homicide,C25-29891,Sedanbrownillinois,"09/01/2025, 02:47:03 PM UTC",search,,
Lauren Hill,Champaign IL PD,1415,20915,"08/25/2025, 02:47:33 PM UTC
09/01/2025, 02:47:33 PM UTC",ZV29084,C25-29891,,,"09/01/2025, 02:47:34 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1415,20915,"08/25/2025, 02:47:45 PM UTC
09/01/2025, 02:47:45 PM UTC",EF89678,C25-29891,,,"09/01/2025, 02:47:46 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,3,81,"08/25/2025, 01:00:48 PM UTC
09/01/2025, 03:00:48 PM UTC",EU98901,C25-29891,,,"09/01/2025, 02:49:23 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1415,20915,"08/25/2025, 02:49:31 PM UTC
09/01/2025, 02:49:31 PM UTC",DU89538,C25-29891,,,"09/01/2025, 02:49:33 PM UTC",lookup,,
Robert Sumption,Champaign IL PD,1457,20915,"08/29/2025, 01:00:00 PM UTC
09/01/2025, 03:00:00 PM UTC",EQ57024,Fugitive Investigation (Deshawn Brown),,illinois,"09/01/2025, 02:50:02 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1415,20915,"08/25/2025, 02:50:19 PM UTC
09/01/2025, 02:50:19 PM UTC",DP65608,C25-29891,,,"09/01/2025, 02:50:20 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,3,81,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",dp65608,C25-29891,,,"09/01/2025, 02:50:56 PM UTC",lookup,,
Stephen Vogel,Champaign IL PD,1415,20915,"08/26/2025, 01:00:32 PM UTC
08/27/2025, 03:00:32 PM UTC",EY57600,C25-29891 Homicide,,,"09/01/2025, 02:51:13 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20915,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",dp65608,C25-29891,,,"09/01/2025, 02:51:26 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20915,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",BD16428,C25-29891,,,"09/01/2025, 02:51:54 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",AE42061,C25-29891,,,"09/01/2025, 02:53:20 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",DU94618,C25-29891,,,"09/01/2025, 02:53:36 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",EF60048,C25-29891,,,"09/01/2025, 02:53:51 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1,2,"08/26/2025, 07:00:00 PM UTC
08/26/2025, 11:30:00 PM UTC",,C25-29891,,Nissan,"09/01/2025, 02:55:13 PM UTC",search,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",AS31338,C25-29891,,,"09/01/2025, 02:55:28 PM UTC",lookup,,
Stephen Vogel,Champaign IL PD,1415,20916,"08/26/2025, 01:00:32 PM UTC
09/01/2025, 03:00:32 PM UTC",EY57600,C25-29891 Homicide,,,"09/01/2025, 02:55:40 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",EL61575,C25-29891,,,"09/01/2025, 02:55:45 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",281AC094,C25-29891,,,"09/01/2025, 02:56:20 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",BU97376,C25-29891,,,"09/01/2025, 02:56:31 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",CB47430,C25-29891,,,"09/01/2025, 02:56:50 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",FL23046,C25-29891,,,"09/01/2025, 02:57:08 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1415,20916,"08/25/2025, 02:57:13 PM UTC
09/01/2025, 02:57:13 PM UTC",FL23046,C25-29891,,Nissan,"09/01/2025, 02:57:15 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1415,20916,"08/02/2025, 02:57:33 PM UTC
09/01/2025, 02:57:33 PM UTC",FL23046,C25-29891,,Nissan,"09/01/2025, 02:57:38 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",CR28275,C25-29891,,,"09/01/2025, 02:58:46 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",367574,C25-29891,,,"09/01/2025, 02:58:57 PM UTC",lookup,,
Stephen Vogel,Champaign IL PD,152,412,"08/26/2025, 01:00:32 PM UTC
09/01/2025, 03:00:32 PM UTC",EY57600,C25-29891 Homicide,,,"09/01/2025, 02:59:22 PM UTC",lookup,,
Stephen Vogel,Champaign IL PD,1263,20504,"08/26/2025, 01:00:32 PM UTC
09/01/2025, 03:00:32 PM UTC",EY57600,C25-29891 Homicide,,,"09/01/2025, 02:59:29 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",EN77551,C25-29891,,,"09/01/2025, 02:59:34 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1457,20916,"07/28/2025, 01:00:30 PM UTC
09/01/2025, 03:00:30 PM UTC",FF34662,C25-29891,,,"09/01/2025, 03:00:12 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,3,81,"08/25/2025, 01:00:48 PM UTC
09/01/2025, 03:00:48 PM UTC",DZ96692,C25-29891,,,"09/01/2025, 03:01:51 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,3,81,"08/25/2025, 01:00:48 PM UTC
09/01/2025, 03:00:48 PM UTC",DE11206,C25-29891,,,"09/01/2025, 03:02:45 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,3,81,"08/25/2025, 01:00:48 PM UTC
09/01/2025, 03:00:48 PM UTC",EG23294,C25-29891,,,"09/01/2025, 03:03:36 PM UTC",lookup,,
Tim Frye,Champaign IL PD,3,81,"08/25/2025, 03:30:50 PM UTC
09/01/2025, 03:30:50 PM UTC",FN49015,stolen,,,"09/01/2025, 03:14:52 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1457,20917,"08/02/2025, 03:30:12 PM UTC
09/01/2025, 03:30:12 PM UTC",FN49015,stolen,,,"09/01/2025, 03:15:20 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1457,20917,"08/02/2025, 03:30:12 PM UTC
09/01/2025, 03:30:12 PM UTC",FN49015,stolen,,,"09/01/2025, 03:21:11 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1457,20917,"08/02/2025, 03:30:12 PM UTC
09/01/2025, 03:30:12 PM UTC",FN49015,stolen,,,"09/01/2025, 03:22:29 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1457,20917,"08/02/2025, 03:30:12 PM UTC
09/01/2025, 03:30:12 PM UTC",FN49015,stolen,,,"09/01/2025, 03:23:25 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1457,20917,"08/02/2025, 03:30:12 PM UTC
09/01/2025, 03:30:12 PM UTC",FN49015,stolen,,,"09/01/2025, 03:24:59 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1457,20917,"08/02/2025, 03:30:12 PM UTC
09/01/2025, 03:30:12 PM UTC",FN49015,stolen,,,"09/01/2025, 03:25:31 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1457,20917,"08/02/2025, 03:30:12 PM UTC
09/01/2025, 03:30:12 PM UTC",FN49015,stolen,,,"09/01/2025, 03:35:11 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1457,20917,"08/02/2025, 03:30:12 PM UTC
09/01/2025, 03:30:12 PM UTC",FN49015,stolen,,,"09/01/2025, 03:45:58 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/19/2025, 04:30:16 PM UTC
09/02/2025, 04:30:16 PM UTC",FA71273,c25-29891,vic possibly in veh day of incident,,"09/02/2025, 06:14:40 PM UTC",lookup,,
Kyle Reilly,Champaign IL PD,3,81,"09/02/2025, 05:00:31 PM UTC
09/02/2025, 07:00:31 PM UTC",4166363B,Stolen,C25-30707,illinois,"09/02/2025, 06:42:31 PM UTC",lookup,,
Kyle Reilly,Champaign IL PD,1457,20920,"08/02/2025, 05:00:00 PM UTC
09/02/2025, 07:00:00 PM UTC",4166363B,Stolen,C25-30707,illinois,"09/02/2025, 06:43:15 PM UTC",lookup,,
Jeffrey Pickett,Champaign IL PD,3,81,"08/26/2025, 11:34:27 AM UTC
09/02/2025, 12:03:50 AM UTC",4040221,Other image search from alerts page associated with Alert: ATL/Interview Nygel Dean -- 10-0 for 32 4040221 - 2025-09-02T01:04:12.900Z,,,"09/02/2025, 01:04:15 AM UTC",lookup,,
Danielle Abbott,Champaign IL PD,3,81,"09/02/2025, 12:00:48 AM UTC
09/02/2025, 02:00:48 AM UTC",DS93663,c25-30595,,,"09/02/2025, 01:45:05 AM UTC",lookup,,
Danielle Abbott,Champaign IL PD,3,81,"09/01/2025, 02:00:19 AM UTC
09/02/2025, 02:00:19 AM UTC",DS93663,c25-30595,,,"09/02/2025, 01:45:21 AM UTC",lookup,,
Jeffrey Pickett,Champaign IL PD,3,81,"08/26/2025, 11:34:24 AM UTC
09/02/2025, 12:03:45 AM UTC",Y828415,Other image search from alerts page associated with Alert: Hit and Run-Impound Y828415 - 2025-09-02T02:49:42.391Z,,,"09/02/2025, 02:49:44 AM UTC",lookup,,
Tom Favot,Champaign IL PD,3,81,"09/02/2025, 01:30:11 AM UTC
09/02/2025, 03:30:11 AM UTC",de96400,c25-306,,,"09/02/2025, 03:17:31 AM UTC",lookup,,
Tom Favot,Champaign IL PD,3,81,"09/01/2025, 01:30:00 PM UTC
09/02/2025, 03:30:11 AM UTC",de96400,c25-3064,,,"09/02/2025, 03:17:44 AM UTC",lookup,,
David Monahan,Champaign IL PD,3,81,"09/01/2025, 09:00:23 PM UTC
09/02/2025, 09:00:23 PM UTC",ER20600,Check welfare,C25-30723,,"09/02/2025, 08:50:25 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/02/2025, 07:00:00 PM UTC
08/03/2025, 09:00:00 PM UTC",CA88376,c25-26643,,,"09/02/2025, 08:55:19 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1567,21813,"08/02/2025, 07:00:00 PM UTC
08/03/2025, 09:00:00 PM UTC",CA88376,c25-26643,,,"09/02/2025, 08:55:28 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1567,21813,"08/02/2025, 07:00:00 PM UTC
08/03/2025, 09:00:00 PM UTC",ES55801,c25-26643,,,"09/02/2025, 08:56:21 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1567,21813,"08/02/2025, 07:00:00 PM UTC
08/03/2025, 09:00:00 PM UTC",BE37863,c25-26643,,,"09/02/2025, 08:56:30 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1567,21813,"08/02/2025, 07:00:00 PM UTC
08/03/2025, 09:00:00 PM UTC",EW72908,c25-26643,,,"09/02/2025, 08:56:39 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1567,21813,"08/02/2025, 07:00:00 PM UTC
09/02/2025, 09:00:00 PM UTC",EW72908,c25-26643,,,"09/02/2025, 08:57:03 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1567,21813,"08/02/2025, 07:00:00 PM UTC
09/02/2025, 09:00:00 PM UTC",CA88376,c25-26643,,,"09/02/2025, 08:57:20 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1567,21813,"08/02/2025, 07:00:00 PM UTC
09/02/2025, 09:00:00 PM UTC",BE37863,c25-26643,,,"09/02/2025, 08:57:47 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1567,21813,"08/02/2025, 07:00:00 PM UTC
09/02/2025, 09:00:00 PM UTC",ES55801,c25-26643,,,"09/02/2025, 08:58:03 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1567,21813,"09/02/2025, 07:00:39 PM UTC
09/02/2025, 09:00:39 PM UTC",,c25-26643,,,"09/02/2025, 08:59:41 PM UTC",search,,
Sarah Burgener,Champaign IL PD,1567,21813,"08/02/2025, 10:30:00 PM UTC
08/03/2025, 12:30:00 AM UTC",,c25-26643,,,"09/02/2025, 09:00:20 PM UTC",search,,
Payton Lareau,Champaign IL PD,3,81,"09/02/2025, 06:30:17 PM UTC
09/03/2025, 06:30:17 PM UTC",EQ57024,Deshaun Broan escapee warrant,,,"09/03/2025, 06:22:19 PM UTC",lookup,,
Kyle Reilly,Champaign IL PD,3,81,"09/02/2025, 05:00:00 PM UTC
09/03/2025, 07:00:00 PM UTC",FJ72868,Fleeing,C25-30772,,"09/03/2025, 06:51:49 PM UTC",lookup,,
Austin Hazelwood,Champaign IL PD,3,81,"09/03/2025, 05:30:26 PM UTC
09/03/2025, 07:30:26 PM UTC",,crim damg,30833,,"09/03/2025, 07:27:00 PM UTC",search,,
Austin Hazelwood,Champaign IL PD,3,81,"09/03/2025, 05:30:26 PM UTC
09/03/2025, 07:30:26 PM UTC",,crim damg,30833,,"09/03/2025, 07:31:31 PM UTC",search,,
Sarah Burgener,Champaign IL PD,2,98,"08/07/2025, 05:00:00 AM UTC
08/07/2025, 11:30:00 PM UTC",,c25-27223,,,"09/03/2025, 04:17:14 PM UTC",multiGeo,,
Payton Lareau,Champaign IL PD,3,81,"09/02/2025, 05:30:18 PM UTC
09/03/2025, 05:30:18 PM UTC",EQ57024,Deshaun Brown escapee warrant,,,"09/03/2025, 05:21:20 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,3,81,"09/02/2025, 05:30:18 PM UTC
09/03/2025, 05:30:18 PM UTC",EQ57024,Deshaun Brown escapee warrant,,,"09/03/2025, 05:24:20 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,3,81,"08/27/2025, 06:00:20 PM UTC
09/03/2025, 06:00:20 PM UTC",EF89756,c25-30090,,,"09/03/2025, 05:34:22 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,3,81,"08/27/2025, 06:00:14 PM UTC
09/03/2025, 06:00:14 PM UTC",EQ57024,Deshaun Broan escapee warrant,,,"09/03/2025, 05:40:16 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,1457,20924,"08/02/2025, 12:30:00 PM UTC
09/03/2025, 12:00:00 PM UTC",EN38577,C25-40000733,,illinois,"09/03/2025, 12:04:17 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,3,81,"08/02/2025, 12:30:00 PM UTC
09/03/2025, 12:00:00 PM UTC",EN38577,C25-40000733,,illinois,"09/03/2025, 12:15:10 PM UTC",lookup,,
Patrick Simons,Champaign IL PD,1509,21821,"08/31/2025, 01:30:00 AM UTC
08/31/2025, 02:30:00 AM UTC",,C25-30399,,Minivan,"09/03/2025, 01:25:31 PM UTC",search,,
Patrick Simons,Champaign IL PD,3,81,"08/31/2025, 01:30:00 AM UTC
08/31/2025, 02:30:00 AM UTC",,C25-30399,,Minivan,"09/03/2025, 01:25:48 PM UTC",search,,
Patrick Simons,Champaign IL PD,2,3,"08/31/2025, 01:30:00 AM UTC
08/31/2025, 02:30:00 AM UTC",,C25-30399,,Minivan,"09/03/2025, 01:29:25 PM UTC",search,,
Tim Frye,Champaign IL PD,1457,20917,"09/01/2025, 06:30:00 AM UTC
09/01/2025, 07:15:00 AM UTC",,C25-30582,,,"09/01/2025, 08:36:00 PM UTC",search,,
Tim Frye,Champaign IL PD,1457,20917,"08/31/2025, 09:00:58 PM UTC
09/01/2025, 09:00:58 PM UTC",FN49849,c25-30582,,,"09/01/2025, 08:47:06 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"09/01/2025, 09:00:12 AM UTC
09/01/2025, 09:00:12 PM UTC",FE76192,C25-30,,,"09/01/2025, 08:47:15 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"09/01/2025, 09:00:12 AM UTC
09/01/2025, 09:00:12 PM UTC",FE76192,C25-30565,,,"09/01/2025, 08:47:24 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"08/30/2025, 09:00:26 PM UTC
09/01/2025, 09:00:26 PM UTC",FE76192,C25-30565,,,"09/01/2025, 08:47:28 PM UTC",lookup,,
Adam Walton,Champaign IL PD,1415,20917,"08/30/2025, 09:00:26 PM UTC
09/01/2025, 09:00:26 PM UTC",FE76192,C25-30565,,,"09/01/2025, 08:47:39 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1457,20917,"08/31/2025, 09:00:58 PM UTC
09/01/2025, 09:00:58 PM UTC",,c25-30582,,,"09/01/2025, 08:48:02 PM UTC",search,,
Tim Frye,Champaign IL PD,3,81,"08/31/2025, 09:00:58 PM UTC
09/01/2025, 09:00:58 PM UTC",,c25-30582,,,"09/01/2025, 08:48:23 PM UTC",search,,
Tim Frye,Champaign IL PD,3,81,"08/31/2025, 09:00:58 PM UTC
09/01/2025, 09:00:58 PM UTC",,c25-30582,,,"09/01/2025, 08:48:47 PM UTC",search,,
Austin Hazelwood,Champaign IL PD,1457,20942,"08/04/2025, 08:29:57 PM UTC
09/03/2025, 08:29:57 PM UTC",HAZE,test,,illinois,"09/03/2025, 08:30:02 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1415,20944,"08/26/2025, 07:00:02 PM UTC
08/27/2025, 01:00:00 AM UTC",Barb20,C25-29891,,,"09/03/2025, 08:57:34 PM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,3,81,"09/03/2025, 11:00:06 PM UTC
09/04/2025, 01:00:06 AM UTC",,C25-30865,,,"09/04/2025, 12:51:30 AM UTC",search,,
Jonathan Kristensen,Champaign IL PD,1457,20949,"09/04/2025, 12:30:00 AM UTC
09/04/2025, 01:00:00 AM UTC",,C25-30865,,"Sedan, Coupe, Convertible, Hatchback, Wagon","09/04/2025, 12:52:58 AM UTC",search,,
Amanda Reifsteck,Champaign IL PD,3,81,"08/22/2025, 05:30:00 PM UTC
08/22/2025, 11:00:00 PM UTC",72,Forgery,Forgery from 8/22,SUVChevroletblack,"09/04/2025, 02:42:55 AM UTC",lookup,,
Logan Retzer,Champaign IL PD,1457,20949,"09/04/2025, 03:30:00 AM UTC
09/04/2025, 04:30:44 AM UTC",,c25-30879,,white,"09/04/2025, 04:15:25 AM UTC",search,,
Logan Retzer,Champaign IL PD,1457,20949,"09/04/2025, 03:30:00 AM UTC
09/04/2025, 04:30:44 AM UTC",,c25-30879,,"white, silver_grey","09/04/2025, 04:15:32 AM UTC",search,,
Logan Retzer,Champaign IL PD,1457,20949,"09/04/2025, 03:30:00 AM UTC
09/04/2025, 04:30:44 AM UTC",,c25-30879,,,"09/04/2025, 04:15:56 AM UTC",search,,
Logan Retzer,Champaign IL PD,1457,20949,"09/04/2025, 03:30:00 AM UTC
09/04/2025, 04:30:44 AM UTC",,c25-30879,,silver_grey,"09/04/2025, 04:17:43 AM UTC",search,,
Caleb Rice,Champaign IL PD,3,81,"09/04/2025, 02:30:42 AM UTC
09/04/2025, 04:30:42 AM UTC",,Investigation,C25-30879,Chevroletsilver_grey,"09/04/2025, 04:18:29 AM UTC",search,,
Logan Retzer,Champaign IL PD,1457,20949,"09/04/2025, 03:30:00 AM UTC
09/04/2025, 04:30:44 AM UTC",,c25-30879,,,"09/04/2025, 04:20:05 AM UTC",search,,
Logan Retzer,Champaign IL PD,1457,20949,"09/04/2025, 03:30:00 AM UTC
09/04/2025, 04:30:44 AM UTC",,c25-30879,,Chevrolet,"09/04/2025, 04:20:28 AM UTC",search,,
Dylan Harnsberger,Champaign IL PD,1,6,"09/04/2025, 04:00:00 AM UTC
09/04/2025, 04:30:00 AM UTC",,Suspect vehicle,c25-30879,,"09/04/2025, 04:23:20 AM UTC",search,,
Dylan Harnsberger,Champaign IL PD,1,6,"08/28/2025, 04:23:45 AM UTC
09/04/2025, 04:23:45 AM UTC",P805718,Suspect vehicle,c25-30879,,"09/04/2025, 04:23:47 AM UTC",lookup,,
Dylan Harnsberger,Champaign IL PD,1,6,"08/28/2025, 04:24:33 AM UTC
09/04/2025, 04:24:33 AM UTC",CH94625,Suspect vehicle,c25-30879,,"09/04/2025, 04:24:34 AM UTC",lookup,,
Dylan Harnsberger,Champaign IL PD,1,6,"08/28/2025, 04:25:44 AM UTC
09/04/2025, 04:25:44 AM UTC",CH94625,Suspect vehicle,c25-30879,,"09/04/2025, 04:25:45 AM UTC",lookup,,
Caleb Rice,Champaign IL PD,3,81,"09/04/2025, 02:30:42 AM UTC
09/04/2025, 04:30:42 AM UTC",,Investigation,C25-30879,Toyota,"09/04/2025, 04:29:19 AM UTC",search,,
Dylan Harnsberger,Champaign IL PD,1,6,"08/28/2025, 04:29:21 AM UTC
09/04/2025, 04:29:21 AM UTC",DN40523,Suspect vehicle,c25-30879,,"09/04/2025, 04:29:23 AM UTC",lookup,,
Caleb Rice,Champaign IL PD,3,81,"09/04/2025, 02:30:42 AM UTC
09/04/2025, 04:30:42 AM UTC",EQ99320,Investigation,C25-30879,illinois,"09/04/2025, 04:30:27 AM UTC",lookup,,
Dylan Harnsberger,Champaign IL PD,1,64,"09/04/2025, 03:30:00 AM UTC
09/04/2025, 04:30:00 AM UTC",,Suspect vehicle,c25-30879,,"09/04/2025, 04:32:47 AM UTC",search,,
Dylan Harnsberger,Champaign IL PD,1,64,"09/04/2025, 03:30:00 AM UTC
09/04/2025, 04:30:00 AM UTC",,Suspect vehicle,c25-30879,SedanChevroletblack,"09/04/2025, 04:33:25 AM UTC",search,,
Dylan Harnsberger,Champaign IL PD,1457,20949,"08/28/2025, 04:33:45 AM UTC
09/04/2025, 04:33:45 AM UTC",DT83602,Suspect vehicle,c25-30879,SedanChevroletblack,"09/04/2025, 04:33:48 AM UTC",lookup,,
Arthur Miller,Champaign IL PD,3,81,"09/04/2025, 06:00:00 AM UTC
09/05/2025, 07:00:00 PM UTC",EF71696,C25-400001137,,,"09/05/2025, 07:56:09 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,1457,21008,"09/04/2025, 06:00:00 AM UTC
09/05/2025, 07:00:00 PM UTC",EF71696,C25-400001137,,,"09/05/2025, 07:56:30 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,1457,21008,"09/04/2025, 06:00:00 AM UTC
09/05/2025, 07:00:00 PM UTC",EF71696,C25-400001137,,,"09/05/2025, 08:27:48 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,3,81,"09/04/2025, 06:00:00 AM UTC
09/05/2025, 07:00:00 PM UTC",EF71696,C25-400001137,,,"09/05/2025, 08:27:55 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,1457,21008,"09/04/2025, 06:00:00 AM UTC
09/05/2025, 07:00:00 PM UTC",EF71696,C25-400001137,,,"09/05/2025, 08:28:06 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,3,81,"09/04/2025, 06:00:00 AM UTC
09/05/2025, 07:00:00 PM UTC",EF71696,C25-400001137,,,"09/05/2025, 08:59:37 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,1457,21008,"09/04/2025, 06:00:00 AM UTC
09/05/2025, 09:00:00 PM UTC",EF71696,C25-400001137,,,"09/05/2025, 09:00:00 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,1457,21008,"09/05/2025, 07:30:07 PM UTC
09/05/2025, 09:30:07 PM UTC",FC90312,C25-40001137,,illinois,"09/05/2025, 09:00:33 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,1457,21008,"08/25/2025, 07:30:00 PM UTC
09/05/2025, 09:30:00 PM UTC",FC90312,C25-40001137,,illinois,"09/05/2025, 09:00:54 PM UTC",lookup,,
Logan Retzer,Champaign IL PD,1457,21012,"09/06/2025, 03:00:42 AM UTC
09/06/2025, 05:00:42 AM UTC",,c25-31166,,Pickupblack,"09/06/2025, 04:48:40 AM UTC",search,,
LaDarius Jackson,Champaign IL PD,3,81,"09/05/2025, 09:00:40 PM UTC
09/05/2025, 11:00:40 PM UTC",3058733B,hit and run,c25-31166,,"09/06/2025, 05:00:04 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,3,81,"09/06/2025, 04:28:00 AM UTC
09/06/2025, 04:35:00 AM UTC",2051429B,hit and run,c25-31166,,"09/06/2025, 05:04:08 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,3,81,"09/05/2025, 05:30:34 AM UTC
09/06/2025, 05:30:34 AM UTC",2051429B,hit and run,c25-31166,,"09/06/2025, 05:04:36 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,3,81,"09/05/2025, 05:30:34 AM UTC
09/06/2025, 05:30:34 AM UTC",2051429B,hit and run,c25-31166,,"09/06/2025, 05:05:57 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,1457,21012,"08/07/2025, 05:07:36 AM UTC
09/06/2025, 05:07:36 AM UTC",2051429B,hit and run,,,"09/06/2025, 05:07:41 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,3,81,"09/06/2025, 03:30:15 AM UTC
09/06/2025, 05:30:15 AM UTC",2051429B,hit and run,c25-31166,,"09/06/2025, 05:09:10 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,3,81,"09/05/2025, 05:30:14 AM UTC
09/06/2025, 05:30:14 AM UTC",2051429B,hit and run,c25-31166,,"09/06/2025, 05:09:17 AM UTC",lookup,,
Logan Retzer,Champaign IL PD,1457,21012,"09/06/2025, 02:00:00 AM UTC
09/06/2025, 05:40:00 AM UTC",,c25-31170,,Mitsubishiblack,"09/06/2025, 05:31:06 AM UTC",search,,
Logan Retzer,Champaign IL PD,1457,21012,"09/06/2025, 02:00:00 AM UTC
09/06/2025, 05:40:00 AM UTC",,c25-31170,,Mitsubishiblack,"09/06/2025, 05:32:01 AM UTC",search,,
