Name, Org Name, Total Networks Searched, Total Devices Searched, Time Frame, License Plate, Reason, Case #, Filters, Search Time, Search Type, Text Prompt, Moderation
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",3198878B,possible 55 driver,,,"08/20/2025, 04:54:28 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",3198878B,possible 55 driver,,,"08/20/2025, 04:55:44 AM UTC",lookup,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EH29025,hit and run,,illinois,"08/19/2025, 10:49:22 PM UTC",lookup,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EH29025,hit and run,,illinois,"08/19/2025, 10:49:42 PM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29166,,Motorcycle,"08/22/2025, 12:42:19 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29166,,Motorcycle,"08/22/2025, 12:45:10 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29166,,Motorcycle,"08/22/2025, 12:46:15 AM UTC",search,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",D297867,suspicious vehicle,c25-28901,,"08/20/2025, 02:32:26 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:32:51 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",3198878B,possible 55 driver,,,"08/20/2025, 04:59:03 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",3198878B,possible 55 driver,,,"08/20/2025, 05:14:17 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",3198878B,possible 55 driver,,,"08/20/2025, 05:31:23 AM UTC",lookup,,
Lucas Rice,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,C25-28954,,,"08/20/2025, 03:54:41 PM UTC",lookup,,
Mason Voges,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 03:56:48 PM UTC",lookup,,
Alex Carrillo,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,C25-28954,,"08/20/2025, 04:00:22 PM UTC",lookup,,
Alex Carrillo,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,C25-28954,,"08/20/2025, 04:00:44 PM UTC",lookup,,
Mason Voges,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:00:56 PM UTC",lookup,,
Mason Voges,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:01:13 PM UTC",lookup,,
Austin Massey,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:02:49 PM UTC",lookup,,
Mason Voges,Champaign IL PD,1460,20776,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:02:54 PM UTC",lookup,,
Austin Massey,Champaign IL PD,1460,20776,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:03:05 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",6gd8366,2025-28956,,,"08/20/2025, 04:09:37 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",6gd8366,2025-28956,,,"08/20/2025, 04:09:43 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1416,20776,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",6gd8366,2025-28956,,,"08/20/2025, 04:10:01 PM UTC",lookup,,
Austin Massey,Champaign IL PD,1460,20780,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:26:02 PM UTC",lookup,,
Austin Massey,Champaign IL PD,1460,20780,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:26:02 PM UTC",lookup,,
Austin Massey,Champaign IL PD,1460,20780,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:26:03 PM UTC",lookup,,
Austin Massey,Champaign IL PD,1460,20780,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:26:43 PM UTC",lookup,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,so,,SUVInfinitisilver_greywisconsin,"08/21/2025, 08:56:20 PM UTC",search,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,"SUVInfinitisilver_greywisconsin, washington, west_virginia, wyoming","08/21/2025, 08:56:57 PM UTC",search,,
Phillip McDonald,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",bys1702,stolen,,washington,"08/21/2025, 08:58:47 PM UTC",lookup,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,SUVInfinitisilver_greyillinois,"08/21/2025, 09:01:12 PM UTC",search,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,SUVInfinitisilver_greyillinois,"08/21/2025, 09:01:42 PM UTC",search,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922WS,stolen,,SUVInfinitisilver_greyillinois,"08/21/2025, 09:02:38 PM UTC",lookup,,
Phillip McDonald,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922ws,stolen,,illinois,"08/21/2025, 09:02:40 PM UTC",lookup,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922,stolen,,SUVInfinitisilver_greyillinois,"08/21/2025, 09:02:48 PM UTC",lookup,,
Phillip McDonald,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922ws,stolen,,illinois,"08/21/2025, 09:03:27 PM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29052,c25-29052,SUVChryslersilver_grey,"08/22/2025, 01:09:45 AM UTC",search,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29052,c25-29052,SUVChryslersilver_grey,"08/22/2025, 01:10:00 AM UTC",search,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29052,c25-29052,SUVChrysler,"08/22/2025, 01:10:18 AM UTC",search,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29052,c25-29052,Chrysler,"08/22/2025, 01:10:42 AM UTC",search,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29052,c25-29052,Chryslersilver_grey,"08/22/2025, 01:35:42 AM UTC",search,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29052,c25-29052,"Minivan, Work_VanChrysler","08/22/2025, 01:37:37 AM UTC",search,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DY14516,c25-29052,c25-29052,,"08/22/2025, 01:40:16 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DY14516,c25-29052,c25-29052,,"08/22/2025, 01:40:48 AM UTC",lookup,,
Lance Carpenter,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ES268421,C25-28856,,,"08/20/2025, 06:40:14 PM UTC",lookup,,
Lance Carpenter,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ES268421,C25-28856,,,"08/20/2025, 06:40:19 PM UTC",lookup,,
Lance Carpenter,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ES268421,C25-28856,,,"08/20/2025, 06:40:26 PM UTC",lookup,,
Lance Carpenter,Champaign IL PD,1416,20794,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ES268421,C25-28856,,,"08/20/2025, 06:40:36 PM UTC",lookup,,
Lance Carpenter,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-28856,,,"08/20/2025, 06:41:02 PM UTC",search,,
Robert Sumption,Champaign IL PD,1416,20803,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",A734009,Fugitive Investigation David Jordan,,illinois,"08/20/2025, 09:00:32 PM UTC",lookup,,
Robert Sumption,Champaign IL PD,1416,20803,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",A734009,Fugitive Investigation David Jordan,,illinois,"08/20/2025, 09:01:02 PM UTC",lookup,,
Robert Sumption,Champaign IL PD,1416,20803,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",JFX748,Fugitive Investigation David Jordan,,minnesota,"08/20/2025, 09:02:39 PM UTC",lookup,,
Robert Sumption,Champaign IL PD,1416,20803,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",HRJ469,Fugitive Investigation David Jordan,,minnesota,"08/20/2025, 09:03:34 PM UTC",lookup,,
Robert Sumption,Champaign IL PD,1416,20803,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FH21511,Fugitive Investigation David Jordan,,illinois,"08/20/2025, 09:05:59 PM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1416,20805,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",em83366,c25-29030,,,"08/21/2025, 05:07:30 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:49:40 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:49:58 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:50:27 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:50:45 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:51:28 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:51:36 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:51:52 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:52:02 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:52:14 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:52:21 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:52:33 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:52:41 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:52:54 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:53:23 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:53:32 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:53:47 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:53:59 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:54:17 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:54:45 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:54:51 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:55:10 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:55:34 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:55:55 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:56:05 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:56:48 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:57:31 AM UTC",lookup,,
Jordan Wooten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DW97867,suspicious vehicle,c25-28901,,"08/20/2025, 02:57:55 AM UTC",lookup,,
Phillip McDonald,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922ws,stolen,,illinois,"08/21/2025, 09:10:30 PM UTC",lookup,,
Phillip McDonald,Champaign IL PD,1416,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,,"08/21/2025, 09:11:03 PM UTC",search,,
Phillip McDonald,Champaign IL PD,1416,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,,"08/21/2025, 09:11:12 PM UTC",search,,
Phillip McDonald,Champaign IL PD,1416,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,,"08/21/2025, 09:11:21 PM UTC",search,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,,"08/21/2025, 09:11:36 PM UTC",search,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,,"08/21/2025, 09:11:44 PM UTC",search,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,SUVInfinitisilver_grey,"08/21/2025, 09:12:41 PM UTC",search,,
Phillip McDonald,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922ws,stolen,,illinois,"08/21/2025, 09:16:20 PM UTC",lookup,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922,stolen,,SUVInfinitisilver_greyillinois,"08/21/2025, 09:26:54 PM UTC",lookup,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,SUVInfinitisilver_greyillinois,"08/21/2025, 09:27:01 PM UTC",search,,
Payton Lareau,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29135,,,"08/21/2025, 09:27:04 PM UTC",search,,
Payton Lareau,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29135,,,"08/21/2025, 09:27:29 PM UTC",search,,
Payton Lareau,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29135,,,"08/21/2025, 09:27:34 PM UTC",search,,
Payton Lareau,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29135,,,"08/21/2025, 09:27:40 PM UTC",search,,
Payton Lareau,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29135,,Infinitisilver_grey,"08/21/2025, 09:28:01 PM UTC",search,,
Payton Lareau,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29135,,Infinitisilver_grey,"08/21/2025, 09:28:09 PM UTC",search,,
Payton Lareau,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29135,,Infiniti,"08/21/2025, 09:28:16 PM UTC",search,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,SUVInfinitisilver_greyillinois,"08/21/2025, 09:28:25 PM UTC",search,,
Payton Lareau,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922,c25-29135,,silver_grey,"08/21/2025, 09:28:35 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922WS,c25-29135,,silver_grey,"08/21/2025, 09:28:44 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29135,,,"08/21/2025, 09:29:00 PM UTC",search,,
Jesse Brockwell,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,stolen,,SUVInfinitisilver_greyillinois,"08/21/2025, 09:29:31 PM UTC",search,,
Payton Lareau,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922WS,c25-29135,,,"08/21/2025, 09:29:32 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",24922WS,c25-29135,,,"08/21/2025, 09:29:48 PM UTC",lookup,,
Austin Massey,Champaign IL PD,1460,20785,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 04:49:30 PM UTC",lookup,,
Austin Massey,Champaign IL PD,1460,20785,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 05:00:18 PM UTC",lookup,,
Austin Massey,Champaign IL PD,1460,20785,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 05:00:19 PM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DY14516,c25-29052,c25-29052,,"08/22/2025, 02:12:38 AM UTC",lookup,,
Austin Massey,Champaign IL PD,1460,20788,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ER32366,hit and run,,,"08/20/2025, 05:18:51 PM UTC",lookup,,
Logan Retzer,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-40000984,,Nissanwhiteillinois,"08/21/2025, 06:26:10 AM UTC",search,,
Logan Retzer,Champaign IL PD,1460,20805,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-40000984,,Nissanwhiteillinois,"08/21/2025, 06:27:33 AM UTC",search,,
Logan Retzer,Champaign IL PD,1460,20805,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-40000984,,Nissanwhiteillinois,"08/21/2025, 06:32:09 AM UTC",search,,
Logan Retzer,Champaign IL PD,1460,20805,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-40000984,,Nissanwhiteillinois,"08/21/2025, 06:43:28 AM UTC",search,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DY14516,c25-29052,c25-29052,,"08/22/2025, 02:54:16 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FB29089,c25-17004,c25-17004,,"08/22/2025, 02:54:41 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FB29089,c25-17004,c25-17004,,"08/22/2025, 02:54:49 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FB29089,c25-17004,c25-17004,,"08/22/2025, 02:54:58 AM UTC",lookup,,
Jonathan Kristensen,Champaign IL PD,1460,20810,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FB29089,c25-17004,c25-17004,,"08/22/2025, 02:55:13 AM UTC",lookup,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,hit and run,,SUVToyotawhite,"08/20/2025, 01:28:43 PM UTC",search,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,hit and run,,"SUV, Pickupwhite","08/20/2025, 01:29:40 PM UTC",search,,
Alex Carrillo,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,hit and run,C25-28937,,"08/20/2025, 01:31:49 PM UTC",search,,
Alex Carrillo,Champaign IL PD,1,1,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,hit and run,C25-28937,,"08/20/2025, 01:33:45 PM UTC",search,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,hit and run,,"SUV, PickupToyota","08/20/2025, 01:38:05 PM UTC",search,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,hit and run,,"SUV, Pickupwhite, silver_grey","08/20/2025, 01:38:37 PM UTC",search,,
Phillip McDonald,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,hit and run,,"SUV, Pickup, Hatchbackwhite, silver_grey","08/20/2025, 01:41:15 PM UTC",search,,
Phillip McDonald,Champaign IL PD,1460,20768,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",3470121b,hit and run,,illinois,"08/20/2025, 01:52:25 PM UTC",lookup,,
